element,fixture,total_points
442.0,252.0,2.0
442.0,268.0,0.0
442.0,274.0,2.0
442.0,287.0,0.0
442.0,298.0,0.0
443.0,2.0,0.0
443.0,17.0,0.0
443.0,28.0,0.0
443.0,35.0,0.0
443.0,47.0,0.0
443.0,59.0,0.0
443.0,67.0,0.0
443.0,74.0,0.0
443.0,88.0,0.0
443.0,97.0,0.0
443.0,108.0,0.0
443.0,119.0,0.0
443.0,128.0,0.0
443.0,139.0,0.0
443.0,145.0,0.0
443.0,160.0,0.0
443.0,169.0,0.0
443.0,177.0,0.0
443.0,189.0,0.0
443.0,197.0,0.0
443.0,203.0,0.0
443.0,215.0,0.0
443.0,222.0,0.0
443.0,237.0,0.0
443.0,248.0,0.0
443.0,252.0,0.0
443.0,268.0,0.0
443.0,274.0,0.0
443.0,287.0,0.0
443.0,298.0,0.0
444.0,2.0,0.0
444.0,17.0,0.0
444.0,28.0,0.0
444.0,35.0,0.0
444.0,47.0,0.0
444.0,59.0,0.0
444.0,67.0,0.0
444.0,74.0,0.0
444.0,88.0,0.0
444.0,97.0,0.0
444.0,108.0,0.0
444.0,119.0,0.0
444.0,128.0,0.0
444.0,139.0,0.0
444.0,145.0,0.0
444.0,160.0,0.0
444.0,169.0,0.0
444.0,177.0,0.0
444.0,189.0,0.0
444.0,197.0,0.0
444.0,203.0,0.0
444.0,215.0,0.0
444.0,222.0,0.0
444.0,237.0,0.0
444.0,248.0,0.0
444.0,252.0,0.0
444.0,268.0,0.0
444.0,274.0,0.0
444.0,287.0,0.0
444.0,298.0,0.0
445.0,2.0,0.0
445.0,17.0,0.0
445.0,28.0,0.0
445.0,35.0,0.0
445.0,47.0,0.0
445.0,59.0,0.0
445.0,67.0,0.0
445.0,74.0,0.0
445.0,88.0,0.0
445.0,97.0,0.0
445.0,108.0,0.0
445.0,119.0,0.0
445.0,128.0,0.0
445.0,139.0,0.0
445.0,145.0,0.0
445.0,160.0,1.0
445.0,169.0,0.0
445.0,177.0,0.0
445.0,189.0,0.0
445.0,197.0,0.0
445.0,203.0,0.0
445.0,215.0,0.0
445.0,222.0,0.0
445.0,237.0,0.0
445.0,248.0,6.0
445.0,252.0,-1.0
445.0,268.0,-1.0
445.0,274.0,0.0
445.0,287.0,1.0
445.0,298.0,1.0
446.0,2.0,0.0
446.0,17.0,0.0
446.0,28.0,0.0
446.0,35.0,0.0
446.0,47.0,0.0
446.0,59.0,0.0
446.0,67.0,0.0
446.0,74.0,0.0
446.0,88.0,0.0
446.0,97.0,0.0
446.0,108.0,0.0
446.0,119.0,0.0
446.0,128.0,0.0
446.0,139.0,0.0
446.0,145.0,0.0
446.0,160.0,0.0
446.0,169.0,0.0
446.0,177.0,0.0
446.0,189.0,0.0
446.0,197.0,0.0
446.0,203.0,0.0
446.0,215.0,0.0
446.0,222.0,0.0
446.0,237.0,0.0
446.0,248.0,0.0
446.0,252.0,0.0
446.0,268.0,0.0
446.0,274.0,0.0
446.0,287.0,0.0
446.0,298.0,0.0
447.0,2.0,2.0
447.0,17.0,2.0
447.0,28.0,8.0
447.0,35.0,3.0
447.0,47.0,2.0
447.0,59.0,1.0
447.0,67.0,1.0
447.0,74.0,3.0
447.0,88.0,1.0
447.0,97.0,2.0
447.0,108.0,3.0
447.0,119.0,5.0
447.0,128.0,12.0
447.0,139.0,2.0
447.0,145.0,1.0
447.0,160.0,2.0
447.0,169.0,2.0
447.0,177.0,5.0
447.0,189.0,2.0
447.0,197.0,7.0
447.0,203.0,0.0
447.0,215.0,2.0
447.0,222.0,2.0
447.0,237.0,4.0
447.0,248.0,2.0
447.0,252.0,7.0
447.0,268.0,1.0
447.0,274.0,2.0
447.0,287.0,7.0
447.0,298.0,5.0
448.0,2.0,0.0
448.0,17.0,0.0
448.0,28.0,0.0
448.0,35.0,0.0
448.0,47.0,0.0
448.0,59.0,0.0
448.0,67.0,0.0
448.0,74.0,0.0
448.0,88.0,0.0
448.0,97.0,0.0
448.0,108.0,0.0
448.0,119.0,0.0
448.0,128.0,0.0
448.0,139.0,0.0
448.0,145.0,0.0
448.0,160.0,0.0
448.0,169.0,0.0
448.0,177.0,0.0
448.0,189.0,0.0
448.0,197.0,0.0
448.0,203.0,0.0
448.0,215.0,0.0
448.0,222.0,0.0
448.0,237.0,0.0
448.0,248.0,0.0
448.0,252.0,0.0
448.0,268.0,0.0
448.0,274.0,0.0
448.0,287.0,0.0
448.0,298.0,0.0
449.0,2.0,0.0
449.0,17.0,0.0
449.0,28.0,0.0
449.0,35.0,0.0
449.0,47.0,0.0
449.0,59.0,0.0
449.0,67.0,0.0
449.0,74.0,0.0
449.0,88.0,0.0
449.0,97.0,0.0
449.0,108.0,0.0
449.0,119.0,0.0
449.0,128.0,0.0
449.0,139.0,0.0
449.0,145.0,0.0
449.0,160.0,0.0
449.0,169.0,0.0
449.0,177.0,0.0
449.0,189.0,0.0
449.0,197.0,0.0
449.0,203.0,0.0
449.0,215.0,0.0
449.0,222.0,0.0
449.0,237.0,0.0
449.0,248.0,0.0
449.0,252.0,0.0
449.0,268.0,0.0
449.0,274.0,0.0
449.0,287.0,0.0
449.0,298.0,0.0
450.0,2.0,2.0
450.0,17.0,2.0
450.0,28.0,2.0
450.0,35.0,0.0
450.0,48.0,1.0
450.0,51.0,2.0
450.0,68.0,0.0
450.0,77.0,0.0
450.0,90.0,1.0
450.0,96.0,3.0
450.0,110.0,1.0
450.0,120.0,9.0
450.0,130.0,2.0
450.0,137.0,5.0
450.0,148.0,2.0
450.0,159.0,3.0
450.0,169.0,1.0
450.0,178.0,9.0
450.0,184.0,2.0
450.0,198.0,6.0
450.0,208.0,2.0
450.0,216.0,7.0
450.0,227.0,2.0
450.0,238.0,7.0
450.0,250.0,1.0
450.0,270.0,8.0
450.0,272.0,8.0
450.0,286.0,1.0
450.0,300.0,7.0
451.0,2.0,1.0
451.0,17.0,1.0
451.0,28.0,0.0
451.0,35.0,1.0
451.0,47.0,0.0
451.0,59.0,0.0
451.0,67.0,1.0
451.0,74.0,1.0
451.0,88.0,1.0
451.0,97.0,0.0
451.0,108.0,0.0
451.0,119.0,0.0
451.0,128.0,0.0
451.0,139.0,0.0
451.0,145.0,0.0
451.0,160.0,1.0
451.0,169.0,2.0
451.0,177.0,0.0
451.0,189.0,1.0
451.0,197.0,0.0
451.0,203.0,0.0
451.0,215.0,0.0
451.0,222.0,0.0
451.0,237.0,0.0
451.0,248.0,0.0
451.0,252.0,0.0
451.0,268.0,0.0
451.0,274.0,1.0
451.0,287.0,0.0
451.0,298.0,0.0
452.0,2.0,0.0
452.0,17.0,0.0
452.0,28.0,0.0
452.0,35.0,0.0
452.0,47.0,0.0
452.0,59.0,0.0
452.0,67.0,0.0
452.0,74.0,0.0
452.0,88.0,0.0
452.0,97.0,0.0
452.0,108.0,0.0
452.0,119.0,0.0
452.0,128.0,0.0
452.0,139.0,0.0
452.0,145.0,0.0
452.0,160.0,0.0
452.0,169.0,0.0
452.0,177.0,0.0
452.0,189.0,0.0
452.0,197.0,0.0
452.0,203.0,0.0
452.0,215.0,0.0
452.0,222.0,0.0
452.0,237.0,0.0
452.0,248.0,0.0
452.0,252.0,0.0
452.0,268.0,0.0
452.0,274.0,0.0
452.0,287.0,0.0
452.0,298.0,0.0
453.0,2.0,1.0
453.0,17.0,2.0
453.0,28.0,0.0
453.0,35.0,3.0
453.0,47.0,1.0
453.0,59.0,1.0
453.0,67.0,2.0
453.0,74.0,3.0
453.0,88.0,2.0
453.0,97.0,1.0
453.0,108.0,8.0
453.0,119.0,2.0
453.0,128.0,2.0
453.0,139.0,2.0
453.0,145.0,2.0
453.0,160.0,2.0
453.0,169.0,2.0
453.0,177.0,1.0
453.0,189.0,0.0
453.0,197.0,0.0
453.0,203.0,1.0
453.0,215.0,2.0
453.0,222.0,0.0
453.0,237.0,0.0
453.0,248.0,0.0
453.0,252.0,0.0
453.0,268.0,0.0
453.0,274.0,0.0
453.0,287.0,0.0
453.0,298.0,0.0
454.0,2.0,0.0
454.0,17.0,0.0
454.0,28.0,0.0
454.0,35.0,0.0
454.0,47.0,0.0
454.0,59.0,0.0
454.0,67.0,0.0
454.0,74.0,0.0
454.0,88.0,0.0
454.0,97.0,0.0
454.0,108.0,0.0
454.0,119.0,0.0
454.0,128.0,0.0
454.0,139.0,0.0
454.0,145.0,0.0
454.0,160.0,0.0
454.0,169.0,0.0
454.0,177.0,0.0
454.0,189.0,0.0
454.0,197.0,0.0
454.0,203.0,0.0
454.0,215.0,0.0
454.0,222.0,0.0
454.0,237.0,0.0
454.0,248.0,0.0
454.0,252.0,0.0
454.0,268.0,0.0
454.0,274.0,0.0
454.0,287.0,0.0
454.0,298.0,0.0
455.0,2.0,1.0
455.0,17.0,2.0
455.0,28.0,0.0
455.0,35.0,7.0
455.0,47.0,2.0
455.0,59.0,0.0
455.0,67.0,0.0
455.0,74.0,0.0
455.0,88.0,0.0
455.0,97.0,0.0
455.0,108.0,0.0
455.0,119.0,0.0
455.0,128.0,0.0
455.0,139.0,0.0
455.0,145.0,0.0
455.0,160.0,0.0
455.0,169.0,0.0
455.0,177.0,0.0
455.0,189.0,0.0
455.0,197.0,0.0
455.0,203.0,0.0
455.0,215.0,0.0
455.0,222.0,0.0
455.0,237.0,0.0
455.0,248.0,0.0
455.0,252.0,0.0
455.0,268.0,0.0
455.0,274.0,0.0
455.0,287.0,0.0
455.0,298.0,0.0
456.0,2.0,0.0
456.0,17.0,0.0
456.0,28.0,0.0
456.0,35.0,0.0
456.0,47.0,0.0
456.0,59.0,0.0
456.0,67.0,0.0
456.0,74.0,0.0
456.0,88.0,0.0
456.0,97.0,0.0
456.0,108.0,0.0
456.0,119.0,0.0
456.0,128.0,0.0
456.0,139.0,0.0
456.0,145.0,0.0
456.0,160.0,0.0
456.0,169.0,0.0
456.0,177.0,0.0
456.0,189.0,0.0
456.0,197.0,0.0
456.0,203.0,0.0
456.0,215.0,0.0
456.0,222.0,0.0
456.0,237.0,0.0
456.0,248.0,0.0
456.0,252.0,0.0
456.0,268.0,0.0
456.0,274.0,0.0
456.0,287.0,0.0
456.0,298.0,0.0
457.0,2.0,0.0
457.0,17.0,1.0
457.0,28.0,1.0
457.0,35.0,0.0
457.0,47.0,0.0
457.0,59.0,1.0
457.0,67.0,-2.0
457.0,74.0,0.0
457.0,88.0,0.0
457.0,97.0,1.0
457.0,108.0,7.0
457.0,119.0,0.0
457.0,128.0,0.0
457.0,139.0,0.0
457.0,145.0,1.0
457.0,160.0,2.0
457.0,169.0,1.0
457.0,177.0,1.0
457.0,189.0,2.0
457.0,197.0,2.0
457.0,203.0,0.0
457.0,215.0,0.0
457.0,222.0,0.0
457.0,237.0,1.0
457.0,248.0,0.0
457.0,252.0,6.0
457.0,268.0,0.0
457.0,274.0,0.0
457.0,287.0,0.0
457.0,298.0,0.0
458.0,2.0,0.0
458.0,17.0,0.0
458.0,28.0,0.0
458.0,35.0,0.0
458.0,47.0,0.0
458.0,59.0,0.0
458.0,67.0,0.0
458.0,74.0,0.0
458.0,88.0,0.0
458.0,97.0,0.0
458.0,108.0,0.0
458.0,119.0,0.0
458.0,128.0,0.0
458.0,139.0,0.0
458.0,145.0,0.0
458.0,160.0,0.0
458.0,169.0,0.0
458.0,177.0,0.0
458.0,189.0,0.0
458.0,197.0,0.0
458.0,203.0,0.0
458.0,215.0,0.0
458.0,222.0,0.0
458.0,237.0,0.0
458.0,248.0,0.0
458.0,252.0,0.0
458.0,268.0,0.0
458.0,274.0,0.0
458.0,287.0,0.0
458.0,298.0,0.0
459.0,2.0,0.0
459.0,17.0,0.0
459.0,28.0,0.0
459.0,35.0,0.0
459.0,47.0,0.0
459.0,59.0,0.0
459.0,67.0,0.0
459.0,74.0,0.0
459.0,88.0,0.0
459.0,97.0,0.0
459.0,108.0,0.0
459.0,119.0,0.0
459.0,128.0,0.0
459.0,139.0,0.0
459.0,145.0,0.0
459.0,160.0,0.0
459.0,169.0,0.0
459.0,177.0,0.0
459.0,189.0,0.0
459.0,197.0,0.0
459.0,203.0,0.0
459.0,215.0,0.0
459.0,222.0,0.0
459.0,237.0,0.0
459.0,248.0,0.0
459.0,252.0,0.0
459.0,268.0,0.0
459.0,274.0,0.0
459.0,287.0,0.0
459.0,298.0,0.0
460.0,2.0,0.0
460.0,17.0,0.0
460.0,28.0,0.0
460.0,35.0,0.0
460.0,47.0,0.0
460.0,59.0,0.0
460.0,67.0,0.0
460.0,74.0,0.0
460.0,88.0,0.0
460.0,97.0,0.0
460.0,108.0,0.0
460.0,119.0,0.0
460.0,128.0,0.0
460.0,139.0,0.0
460.0,145.0,0.0
460.0,160.0,0.0
460.0,169.0,0.0
460.0,177.0,0.0
460.0,189.0,0.0
460.0,197.0,0.0
460.0,203.0,0.0
460.0,215.0,0.0
460.0,222.0,0.0
460.0,237.0,0.0
460.0,248.0,0.0
460.0,252.0,0.0
460.0,268.0,0.0
460.0,274.0,0.0
460.0,287.0,0.0
460.0,298.0,0.0
461.0,2.0,0.0
461.0,17.0,0.0
461.0,28.0,0.0
461.0,35.0,0.0
461.0,47.0,0.0
461.0,59.0,0.0
461.0,67.0,0.0
461.0,74.0,0.0
461.0,88.0,0.0
461.0,97.0,0.0
461.0,108.0,0.0
461.0,119.0,0.0
461.0,128.0,0.0
461.0,139.0,0.0
461.0,145.0,0.0
461.0,160.0,0.0
461.0,169.0,0.0
461.0,177.0,0.0
461.0,189.0,0.0
461.0,197.0,0.0
461.0,203.0,0.0
461.0,215.0,0.0
461.0,222.0,0.0
461.0,237.0,0.0
461.0,248.0,0.0
461.0,252.0,0.0
461.0,268.0,0.0
461.0,274.0,0.0
461.0,287.0,0.0
461.0,298.0,0.0
462.0,2.0,0.0
462.0,17.0,0.0
462.0,28.0,0.0
462.0,35.0,0.0
462.0,47.0,0.0
462.0,59.0,0.0
462.0,67.0,0.0
462.0,74.0,0.0
462.0,88.0,0.0
462.0,97.0,0.0
462.0,108.0,0.0
462.0,119.0,0.0
462.0,128.0,0.0
462.0,139.0,0.0
462.0,145.0,0.0
462.0,160.0,0.0
462.0,169.0,0.0
462.0,177.0,0.0
462.0,189.0,0.0
462.0,197.0,0.0
462.0,203.0,0.0
462.0,215.0,0.0
462.0,222.0,0.0
462.0,237.0,0.0
462.0,248.0,0.0
462.0,252.0,0.0
462.0,268.0,0.0
462.0,274.0,0.0
462.0,287.0,0.0
462.0,298.0,0.0
463.0,2.0,0.0
463.0,17.0,0.0
463.0,28.0,0.0
463.0,35.0,0.0
463.0,47.0,0.0
463.0,59.0,0.0
463.0,67.0,0.0
463.0,74.0,0.0
463.0,88.0,0.0
463.0,97.0,0.0
463.0,108.0,0.0
463.0,119.0,0.0
463.0,128.0,0.0
463.0,139.0,0.0
463.0,145.0,0.0
463.0,160.0,0.0
463.0,169.0,0.0
463.0,177.0,0.0
463.0,189.0,0.0
463.0,197.0,0.0
463.0,203.0,0.0
463.0,215.0,0.0
463.0,222.0,0.0
463.0,237.0,0.0
463.0,248.0,0.0
463.0,252.0,0.0
463.0,268.0,0.0
463.0,274.0,0.0
463.0,287.0,0.0
463.0,298.0,0.0
464.0,2.0,0.0
464.0,17.0,0.0
464.0,28.0,0.0
464.0,35.0,0.0
464.0,47.0,0.0
464.0,59.0,0.0
464.0,67.0,0.0
464.0,74.0,0.0
464.0,88.0,0.0
464.0,97.0,0.0
464.0,108.0,0.0
464.0,119.0,0.0
464.0,128.0,0.0
464.0,139.0,0.0
464.0,145.0,0.0
464.0,160.0,0.0
464.0,169.0,0.0
464.0,177.0,0.0
464.0,189.0,0.0
464.0,197.0,0.0
464.0,203.0,0.0
464.0,215.0,0.0
464.0,222.0,0.0
464.0,237.0,0.0
464.0,248.0,0.0
464.0,252.0,0.0
464.0,268.0,0.0
464.0,274.0,0.0
464.0,287.0,0.0
464.0,298.0,0.0
465.0,2.0,0.0
465.0,17.0,0.0
465.0,28.0,0.0
465.0,35.0,0.0
465.0,47.0,0.0
465.0,59.0,0.0
465.0,67.0,4.0
465.0,74.0,6.0
465.0,88.0,1.0
465.0,97.0,1.0
465.0,108.0,15.0
465.0,119.0,1.0
465.0,128.0,0.0
465.0,139.0,2.0
465.0,145.0,0.0
465.0,160.0,8.0
465.0,169.0,0.0
465.0,177.0,1.0
465.0,189.0,0.0
465.0,197.0,1.0
465.0,203.0,0.0
465.0,215.0,1.0
465.0,222.0,0.0
465.0,237.0,0.0
465.0,248.0,0.0
465.0,252.0,1.0
465.0,268.0,2.0
465.0,274.0,2.0
465.0,287.0,1.0
465.0,298.0,1.0
466.0,2.0,0.0
466.0,17.0,0.0
466.0,28.0,0.0
466.0,35.0,0.0
466.0,47.0,0.0
466.0,59.0,0.0
466.0,67.0,0.0
466.0,74.0,0.0
466.0,88.0,0.0
466.0,97.0,0.0
466.0,108.0,0.0
466.0,119.0,0.0
466.0,128.0,0.0
466.0,139.0,0.0
466.0,145.0,0.0
466.0,160.0,0.0
466.0,169.0,0.0
466.0,177.0,0.0
466.0,189.0,0.0
466.0,197.0,0.0
466.0,203.0,0.0
466.0,215.0,0.0
466.0,222.0,0.0
466.0,237.0,0.0
466.0,248.0,0.0
466.0,252.0,0.0
466.0,268.0,0.0
466.0,274.0,0.0
466.0,287.0,0.0
466.0,298.0,0.0
467.0,2.0,1.0
467.0,17.0,2.0
467.0,28.0,0.0
467.0,35.0,0.0
467.0,47.0,0.0
467.0,59.0,0.0
467.0,67.0,0.0
467.0,74.0,0.0
467.0,88.0,1.0
467.0,97.0,1.0
467.0,108.0,1.0
467.0,119.0,0.0
467.0,128.0,1.0
467.0,139.0,0.0
467.0,145.0,0.0
467.0,160.0,7.0
467.0,169.0,1.0
467.0,177.0,1.0
467.0,189.0,0.0
467.0,197.0,1.0
467.0,203.0,1.0
467.0,215.0,1.0
467.0,222.0,2.0
467.0,237.0,1.0
467.0,248.0,5.0
467.0,252.0,0.0
467.0,268.0,2.0
467.0,274.0,1.0
467.0,287.0,2.0
467.0,298.0,2.0
468.0,2.0,1.0
468.0,17.0,7.0
468.0,28.0,1.0
468.0,35.0,1.0
468.0,47.0,1.0
468.0,59.0,1.0
468.0,67.0,1.0
468.0,74.0,2.0
468.0,88.0,13.0
468.0,97.0,0.0
468.0,108.0,0.0
468.0,119.0,1.0
468.0,128.0,2.0
468.0,139.0,2.0
468.0,145.0,1.0
468.0,160.0,1.0
468.0,169.0,1.0
468.0,177.0,11.0
468.0,189.0,17.0
468.0,197.0,2.0
468.0,203.0,8.0
468.0,215.0,1.0
468.0,222.0,0.0
468.0,237.0,0.0
468.0,248.0,0.0
468.0,252.0,0.0
468.0,268.0,0.0
468.0,274.0,2.0
468.0,287.0,9.0
468.0,298.0,6.0
469.0,2.0,1.0
469.0,17.0,2.0
469.0,28.0,-2.0
469.0,35.0,9.0
469.0,47.0,2.0
469.0,59.0,0.0
469.0,67.0,0.0
469.0,74.0,0.0
469.0,88.0,0.0
469.0,97.0,0.0
469.0,108.0,0.0
469.0,119.0,0.0
469.0,128.0,0.0
469.0,139.0,0.0
469.0,145.0,0.0
469.0,160.0,0.0
469.0,169.0,0.0
469.0,177.0,0.0
469.0,189.0,1.0
469.0,197.0,0.0
469.0,203.0,0.0
469.0,215.0,0.0
469.0,222.0,0.0
469.0,237.0,0.0
469.0,248.0,0.0
469.0,252.0,0.0
469.0,268.0,0.0
469.0,274.0,0.0
469.0,287.0,0.0
469.0,298.0,0.0
470.0,2.0,2.0
470.0,17.0,1.0
470.0,28.0,2.0
470.0,35.0,2.0
470.0,47.0,1.0
470.0,59.0,0.0
470.0,67.0,0.0
470.0,74.0,0.0
470.0,88.0,1.0
470.0,97.0,1.0
470.0,108.0,1.0
470.0,119.0,0.0
470.0,128.0,1.0
470.0,139.0,3.0
470.0,145.0,0.0
470.0,160.0,2.0
470.0,169.0,2.0
470.0,177.0,2.0
470.0,189.0,1.0
470.0,197.0,2.0
470.0,203.0,2.0
470.0,215.0,1.0
470.0,222.0,1.0
470.0,237.0,2.0
470.0,248.0,1.0
470.0,252.0,1.0
470.0,268.0,2.0
470.0,274.0,2.0
470.0,287.0,2.0
470.0,298.0,2.0
471.0,7.0,1.0
471.0,17.0,1.0
471.0,30.0,1.0
471.0,40.0,0.0
471.0,48.0,1.0
471.0,60.0,-3.0
471.0,69.0,1.0
471.0,76.0,1.0
471.0,89.0,0.0
471.0,91.0,0.0
471.0,109.0,0.0
471.0,114.0,0.0
471.0,129.0,1.0
471.0,134.0,-1.0
471.0,147.0,1.0
471.0,158.0,8.0
471.0,165.0,1.0
471.0,171.0,0.0
471.0,190.0,8.0
471.0,196.0,0.0
471.0,210.0,0.0
471.0,212.0,0.0
471.0,230.0,0.0
471.0,235.0,2.0
471.0,249.0,0.0
471.0,260.0,1.0
471.0,269.0,-1.0
471.0,273.0,0.0
471.0,299.0,1.0
472.0,7.0,0.0
472.0,17.0,0.0
472.0,30.0,0.0
472.0,40.0,0.0
472.0,48.0,0.0
472.0,60.0,0.0
472.0,69.0,0.0
472.0,76.0,0.0
472.0,89.0,0.0
472.0,91.0,0.0
472.0,109.0,0.0
472.0,114.0,0.0
472.0,129.0,0.0
472.0,134.0,0.0
472.0,147.0,0.0
472.0,158.0,0.0
472.0,165.0,0.0
472.0,171.0,0.0
472.0,190.0,0.0
472.0,196.0,0.0
472.0,210.0,0.0
472.0,212.0,0.0
472.0,230.0,0.0
472.0,235.0,0.0
472.0,249.0,0.0
472.0,260.0,0.0
472.0,269.0,0.0
472.0,273.0,0.0
472.0,299.0,0.0
473.0,7.0,2.0
473.0,17.0,0.0
473.0,30.0,1.0
473.0,40.0,1.0
473.0,48.0,0.0
473.0,60.0,0.0
473.0,69.0,0.0
473.0,76.0,0.0
473.0,89.0,0.0
473.0,91.0,0.0
473.0,109.0,4.0
473.0,114.0,2.0
473.0,129.0,5.0
473.0,134.0,1.0
473.0,147.0,0.0
473.0,158.0,0.0
473.0,165.0,0.0
473.0,171.0,2.0
473.0,190.0,0.0
473.0,196.0,1.0
473.0,210.0,0.0
473.0,212.0,0.0
473.0,230.0,0.0
473.0,235.0,0.0
473.0,249.0,0.0
473.0,260.0,0.0
473.0,269.0,1.0
473.0,273.0,1.0
473.0,299.0,0.0
474.0,7.0,2.0
474.0,17.0,1.0
474.0,30.0,1.0
474.0,40.0,1.0
474.0,48.0,0.0
474.0,60.0,1.0
474.0,69.0,1.0
474.0,76.0,1.0
474.0,89.0,0.0
474.0,91.0,0.0
474.0,109.0,0.0
474.0,114.0,0.0
474.0,129.0,0.0
474.0,134.0,0.0
474.0,147.0,0.0
474.0,158.0,0.0
474.0,165.0,0.0
474.0,171.0,0.0
474.0,190.0,0.0
474.0,196.0,0.0
474.0,210.0,0.0
474.0,212.0,0.0
474.0,230.0,0.0
474.0,235.0,0.0
474.0,249.0,0.0
474.0,260.0,0.0
474.0,269.0,0.0
474.0,273.0,0.0
474.0,299.0,0.0
475.0,1.0,2.0
475.0,25.0,1.0
475.0,34.0,1.0
475.0,47.0,1.0
475.0,54.0,1.0
475.0,66.0,2.0
475.0,15.0,7.0
475.0,73.0,2.0
475.0,83.0,1.0
475.0,93.0,1.0
475.0,102.0,2.0
475.0,111.0,2.0
475.0,122.0,2.0
475.0,134.0,3.0
475.0,149.0,1.0
475.0,152.0,2.0
475.0,164.0,2.0
475.0,173.0,9.0
475.0,185.0,1.0
475.0,191.0,-2.0
475.0,205.0,0.0
475.0,220.0,2.0
475.0,225.0,1.0
475.0,234.0,2.0
475.0,242.0,2.0
475.0,256.0,2.0
475.0,262.0,2.0
475.0,279.0,1.0
475.0,283.0,2.0
475.0,294.0,2.0
476.0,7.0,0.0
476.0,17.0,0.0
476.0,30.0,7.0
476.0,40.0,0.0
476.0,48.0,6.0
476.0,60.0,0.0
476.0,69.0,1.0
476.0,76.0,4.0
476.0,89.0,1.0
476.0,91.0,0.0
476.0,109.0,2.0
476.0,114.0,4.0
476.0,129.0,0.0
476.0,134.0,0.0
476.0,147.0,0.0
476.0,158.0,5.0
476.0,165.0,1.0
476.0,171.0,1.0
476.0,190.0,0.0
476.0,196.0,0.0
476.0,210.0,1.0
476.0,212.0,1.0
476.0,230.0,-1.0
476.0,235.0,2.0
476.0,249.0,0.0
476.0,260.0,2.0
476.0,269.0,-4.0
476.0,273.0,9.0
476.0,299.0,0.0
477.0,7.0,0.0
477.0,17.0,0.0
477.0,30.0,0.0
477.0,40.0,0.0
477.0,48.0,0.0
477.0,60.0,0.0
477.0,69.0,1.0
477.0,76.0,1.0
477.0,89.0,1.0
477.0,91.0,1.0
477.0,109.0,1.0
477.0,114.0,0.0
477.0,129.0,0.0
477.0,134.0,0.0
477.0,147.0,0.0
477.0,158.0,0.0
477.0,165.0,0.0
477.0,171.0,0.0
477.0,190.0,1.0
477.0,196.0,1.0
477.0,210.0,-2.0
477.0,212.0,0.0
477.0,230.0,0.0
477.0,235.0,1.0
477.0,249.0,1.0
477.0,260.0,2.0
477.0,269.0,0.0
477.0,273.0,0.0
477.0,299.0,0.0
478.0,7.0,0.0
478.0,17.0,0.0
478.0,30.0,0.0
478.0,40.0,0.0
478.0,48.0,0.0
478.0,60.0,0.0
478.0,69.0,0.0
478.0,76.0,0.0
478.0,89.0,0.0
478.0,91.0,0.0
478.0,109.0,0.0
478.0,114.0,0.0
478.0,129.0,0.0
478.0,134.0,0.0
478.0,147.0,0.0
478.0,158.0,0.0
478.0,165.0,0.0
478.0,171.0,0.0
478.0,190.0,0.0
478.0,196.0,0.0
478.0,210.0,0.0
478.0,212.0,0.0
478.0,230.0,0.0
478.0,235.0,0.0
478.0,249.0,0.0
478.0,260.0,0.0
478.0,269.0,0.0
478.0,273.0,0.0
478.0,299.0,0.0
479.0,7.0,0.0
479.0,17.0,0.0
479.0,30.0,0.0
479.0,40.0,0.0
479.0,48.0,0.0
479.0,60.0,0.0
479.0,69.0,0.0
479.0,76.0,0.0
479.0,89.0,0.0
479.0,91.0,0.0
479.0,109.0,0.0
479.0,114.0,0.0
479.0,129.0,0.0
479.0,134.0,0.0
479.0,147.0,0.0
479.0,158.0,0.0
479.0,165.0,0.0
479.0,171.0,0.0
479.0,190.0,0.0
479.0,196.0,0.0
479.0,210.0,0.0
479.0,212.0,0.0
479.0,230.0,0.0
479.0,235.0,0.0
479.0,249.0,0.0
479.0,260.0,0.0
479.0,269.0,0.0
479.0,273.0,0.0
479.0,299.0,0.0
480.0,7.0,2.0
480.0,17.0,1.0
480.0,30.0,0.0
480.0,40.0,1.0
480.0,48.0,0.0
480.0,60.0,-3.0
480.0,69.0,0.0
480.0,76.0,0.0
480.0,89.0,0.0
480.0,91.0,0.0
480.0,109.0,0.0
480.0,114.0,0.0
480.0,129.0,0.0
480.0,134.0,0.0
480.0,147.0,0.0
480.0,158.0,0.0
480.0,165.0,0.0
480.0,171.0,0.0
480.0,190.0,0.0
480.0,196.0,0.0
480.0,210.0,0.0
480.0,212.0,0.0
480.0,230.0,0.0
480.0,235.0,0.0
480.0,249.0,0.0
480.0,260.0,0.0
480.0,269.0,0.0
480.0,273.0,0.0
480.0,299.0,0.0
481.0,7.0,0.0
481.0,17.0,0.0
481.0,30.0,0.0
481.0,40.0,0.0
481.0,48.0,0.0
481.0,60.0,0.0
481.0,69.0,0.0
481.0,76.0,0.0
481.0,89.0,0.0
481.0,91.0,1.0
481.0,109.0,0.0
481.0,114.0,0.0
481.0,129.0,1.0
481.0,134.0,0.0
481.0,147.0,1.0
481.0,158.0,0.0
481.0,165.0,0.0
481.0,171.0,0.0
481.0,190.0,0.0
481.0,196.0,0.0
481.0,210.0,0.0
481.0,212.0,0.0
481.0,230.0,0.0
481.0,235.0,0.0
481.0,249.0,0.0
481.0,260.0,0.0
481.0,269.0,0.0
481.0,273.0,0.0
481.0,299.0,0.0
